,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Exterior_AsphShn,Exterior_Brk Cmn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_CmentBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Other,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_Wd Shng,Exterior_WdShing,Exterior_nan,Bsmt_nan,Bsmt_ALQ,Bsmt_BLQ,Bsmt_GLQ,Bsmt_LwQ,Bsmt_Rec,Bsmt_Unf,BsmtBath,TotalPorchSF,MasBrkCmn,MasBrkFace,MasNone,MasStone
424,20,RL,72.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,580,1196,GasA,Gd,Y,FuseA,1196,0,0,1196,1,0,2,1,TA,6,Typ,1,Gd,Attchd,1956.0,RFn,1,297,TA,TA,Y,0,0,,,0,5,2008,WD,Normal,139000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,0.0,1.0,44,0.0,74.0,0.0,0.0
425,60,RM,60.0,3378,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,None,0.0,TA,Gd,CBlock,TA,TA,No,651,651,GasA,Gd,Y,SBrkr,707,682,0,1389,1,1,3,1,TA,6,Typ,2,Gd,Detchd,1947.0,Unf,1,240,TA,TA,P,0,0,,,0,9,2009,WD,Normal,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,0.0,0.0,0.0,0.0
426,80,RL,,12800,Pave,,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,0,1518,GasA,Gd,Y,SBrkr,1644,0,0,1644,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1989.0,Fin,2,569,TA,TA,Y,80,0,,,0,8,2009,WD,Normal,275000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.0,0.0,0.0,0.0,1.5,396,0.0,145.0,0.0,0.0
427,20,RL,77.0,8593,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,619,907,GasA,Ex,Y,SBrkr,907,0,0,907,1,0,3,1,TA,5,Typ,0,,Detchd,1964.0,Unf,1,352,TA,TA,Y,0,0,,,0,7,2008,WD,Normal,109008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0,0.0,0.0,0.0,0.0
428,20,RL,64.0,6762,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,BrkFace,108.0,Gd,TA,PConc,Gd,TA,No,544,1208,GasA,Ex,Y,SBrkr,1208,0,0,1208,2,0,2,1,Gd,6,Typ,0,,Attchd,2007.0,RFn,2,628,TA,TA,Y,105,0,,,0,9,2007,New,Partial,195400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,0.0,0.0,0.0,1.0,54,0.0,108.0,0.0,0.0
429,20,RL,130.0,11457,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1988,1988,Gable,CompShg,None,0.0,TA,TA,CBlock,Gd,TA,Mn,387,1392,GasA,TA,Y,SBrkr,1412,0,0,1412,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1988.0,Unf,2,576,TA,TA,Y,0,0,,,0,3,2009,WD,Normal,175000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,1.0,169,0.0,0.0,0.0,0.0
430,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,BrkFace,232.0,TA,TA,CBlock,TA,TA,No,96,483,GasA,TA,Y,SBrkr,483,504,0,987,1,1,2,1,TA,4,Typ,0,,Detchd,1971.0,Unf,1,264,TA,TA,Y,0,0,,,0,7,2008,COD,Abnorml,85400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,232.0,0.0,0.0
431,50,RM,60.0,5586,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,7,1920,1998,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,No,901,901,GasA,Gd,Y,SBrkr,1088,110,0,1198,1,0,4,1,TA,7,Typ,0,,,,,0,0,,,N,0,0,MnPrv,,0,9,2008,ConLD,Abnorml,79900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,0.0,0.0,0.0,0.0
432,160,RM,24.0,1920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,BrkFace,376.0,TA,TA,CBlock,TA,TA,No,294,765,GasA,Ex,Y,SBrkr,765,600,0,1365,1,1,2,1,TA,6,Min1,0,,Detchd,1971.0,Unf,2,440,TA,TA,Y,240,0,,,0,8,2007,WD,Normal,122500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,0.0,0.0,0.0,0.0,0.0,1.0,36,0.0,376.0,0.0,0.0
433,60,RL,100.0,10839,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,No,926,926,GasA,Ex,Y,SBrkr,926,678,0,1604,2,1,3,1,TA,7,Typ,1,TA,Attchd,1997.0,Fin,2,470,TA,TA,Y,0,0,,,0,7,2008,WD,Normal,181000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0
434,180,RM,21.0,1890,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,None,0.0,TA,Gd,CBlock,Gd,TA,Av,135,630,GasA,Gd,Y,SBrkr,630,0,0,630,1,0,1,1,TA,3,Typ,0,,,,,0,0,,,Y,88,0,,,0,6,2008,WD,Normal,81000,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0
435,60,RL,43.0,10667,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,1996,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Av,70,799,GasA,Ex,Y,SBrkr,827,834,0,1661,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1996.0,RFn,2,550,TA,TA,Y,158,0,,,0,4,2009,ConLw,Normal,212000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,385.0,0.0,0.0,0.0,1.0,61,0.0,0.0,0.0,0.0
436,50,RM,40.0,4400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,Gable,CompShg,None,0.0,TA,TA,BrkTil,Fa,TA,No,648,648,GasA,TA,Y,FuseA,734,384,0,1118,1,0,2,1,TA,6,Typ,0,,Detchd,1990.0,Unf,2,440,TA,TA,Y,0,0,,,0,10,2006,WD,Normal,116000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
437,45,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,CompShg,None,0.0,Gd,TA,PConc,TA,TA,No,884,884,GasA,Gd,Y,SBrkr,904,0,0,904,1,0,2,1,TA,4,Typ,0,,Detchd,1926.0,Unf,1,180,TA,TA,Y,0,0,,,0,1,2009,WD,Normal,119000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.0
438,30,RL,40.0,4280,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,None,0.0,TA,TA,PConc,TA,TA,No,75,440,GasA,TA,N,SBrkr,694,0,0,694,1,0,2,1,Gd,4,Typ,1,Gd,Detchd,1990.0,Unf,1,352,Gd,TA,P,0,0,MnPrv,,0,3,2007,WD,Normal,90350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0
439,50,RL,67.0,12354,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,684,684,GasA,Gd,Y,SBrkr,684,512,0,1196,1,0,3,1,Gd,7,Typ,0,,Detchd,2005.0,Unf,2,528,TA,TA,Y,0,0,GdPrv,Shed,800,8,2009,ConLI,Normal,110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0.0
440,20,RL,105.0,15431,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2008,2008,Hip,CompShg,Stone,200.0,Ex,TA,PConc,Ex,TA,Gd,788,3094,GasA,Ex,Y,SBrkr,2402,0,0,2402,2,0,2,1,Ex,10,Typ,2,Gd,Attchd,2008.0,Fin,3,672,TA,TA,Y,0,0,,,0,4,2009,WD,Normal,555000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,539.0,0.0,1767.0,0.0,0.0,0.0,1.0,242,0.0,0.0,0.0,200.0
441,90,RL,92.0,12108,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,1307,1440,GasA,TA,N,FuseF,1440,0,0,1440,2,0,4,2,Fa,8,Typ,0,,,,,0,0,,,Y,0,0,,,0,9,2008,WD,Normal,118000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,270.0,0.0,0.0
442,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,None,0.0,TA,TA,PConc,TA,TA,No,1078,1078,GasA,TA,Y,SBrkr,1128,445,0,1573,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1930.0,Unf,2,360,TA,TA,P,0,0,,,0,6,2008,WD,Normal,162900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
443,120,RL,53.0,3922,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,1258,1258,GasA,Ex,Y,SBrkr,1258,0,0,1258,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,3,648,TA,TA,Y,144,0,,,0,6,2007,New,Partial,172500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,72.0,0.0,0.0
444,60,RL,70.0,8750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,None,0.0,Gd,Gd,PConc,Gd,TA,No,273,915,GasA,Ex,Y,SBrkr,933,975,0,1908,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,Unf,2,493,TA,TA,Y,144,0,,,0,7,2008,WD,Normal,210000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,1.0,133,0.0,0.0,0.0,0.0
445,20,RL,73.0,9855,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,1436,1436,GasA,Fa,Y,SBrkr,1689,0,0,1689,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1956.0,Unf,2,480,TA,TA,Y,0,0,MnPrv,,0,11,2009,COD,Normal,127500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
446,20,RL,137.0,16492,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,Gable,CompShg,None,0.0,Gd,TA,CBlock,TA,TA,No,557,1517,GasA,Ex,Y,SBrkr,1888,0,0,1888,2,1,2,1,Gd,6,Mod,1,Gd,Attchd,1966.0,Fin,2,578,TA,TA,Y,0,0,,,0,6,2010,WD,Normal,190000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,713.0,0.0,0.0,0,0.0,0.0,0.0,0.0
447,60,RL,,11214,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,No,930,930,GasA,Gd,Y,SBrkr,956,930,0,1886,2,1,4,1,Gd,10,Typ,1,TA,Attchd,1998.0,Fin,2,431,TA,TA,Y,89,0,,,0,7,2006,WD,Normal,199900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
448,50,RM,50.0,8600,Pave,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,No,780,780,GasA,TA,Y,SBrkr,780,596,0,1376,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1937.0,Unf,1,198,TA,TA,N,0,0,,,0,6,2006,WD,Normal,119500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
449,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,None,0.0,TA,Gd,CBlock,TA,TA,No,318,649,GasA,Ex,Y,SBrkr,679,504,0,1183,1,1,2,1,TA,6,Typ,0,,Detchd,1981.0,Unf,1,308,TA,TA,Y,0,0,,,0,6,2007,WD,Normal,120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,176,0.0,0.0,0.0,0.0
450,30,RM,70.0,5684,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,No,813,813,GasA,Ex,Y,FuseA,813,0,0,813,1,0,2,1,Gd,5,Typ,0,,Detchd,1932.0,Unf,1,270,Fa,Fa,N,0,0,,,0,6,2006,WD,Normal,110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,0.0,0.0,0.0,0.0
451,20,RL,62.0,70761,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,None,0.0,TA,TA,CBlock,Gd,TA,Gd,878,1533,GasA,TA,Y,SBrkr,1533,0,0,1533,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1975.0,Unf,2,576,TA,TA,Y,200,0,,,0,12,2006,WD,Normal,280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,1.0,54,0.0,0.0,0.0,0.0
452,60,RL,,9303,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,Hip,CompShg,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,130,872,GasA,Ex,Y,SBrkr,888,868,0,1756,2,1,3,1,TA,7,Typ,0,,Attchd,1996.0,Fin,2,422,TA,TA,Y,144,0,,,0,7,2007,WD,Normal,204000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,0.0,0.0,1.0,122,0.0,42.0,0.0,0.0
453,60,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,No,768,768,GasA,Ex,Y,SBrkr,786,804,0,1590,2,1,3,1,Gd,6,Typ,0,,Attchd,2008.0,RFn,2,676,TA,TA,Y,0,0,,,0,6,2009,WD,Normal,210000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0
454,90,RL,63.0,9297,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,122,1728,GasA,TA,Y,SBrkr,1728,0,0,1728,2,0,4,2,TA,8,Typ,0,,Detchd,1976.0,Unf,2,560,TA,TA,Y,0,0,,,0,7,2006,WD,Family,188000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0
455,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,326,1242,GasA,Fa,Y,SBrkr,1242,0,0,1242,1,1,3,1,TA,6,Typ,1,TA,Attchd,1973.0,Unf,2,528,TA,TA,Y,0,0,,,0,9,2007,WD,Normal,175500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,320.0,0.0,0.0
456,70,RM,34.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,No,624,624,GasA,Fa,N,SBrkr,624,720,0,1344,1,0,4,1,TA,7,Typ,0,,Detchd,1916.0,Unf,3,513,Fa,Fa,Y,0,0,,,0,5,2008,COD,Abnorml,98000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0
457,20,RL,,53227,Pave,,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,None,0.0,TA,TA,CBlock,Gd,TA,Gd,248,1364,GasA,Ex,Y,SBrkr,1663,0,0,1663,1,0,2,1,Gd,6,Min1,2,Gd,Attchd,1954.0,Fin,2,529,TA,TA,Y,224,0,,,0,3,2008,WD,Normal,256000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.0,0.0,0.0,0.0,0.0,1.0,137,0.0,0.0,0.0,0.0
458,70,RM,,5100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,None,0.0,TA,Gd,PConc,TA,TA,No,588,588,GasA,Fa,Y,SBrkr,833,833,0,1666,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,228,TA,TA,Y,192,0,MnPrv,,0,6,2008,WD,Normal,161000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0
459,50,RL,,7015,Pave,,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,524,709,GasA,TA,Y,SBrkr,979,224,0,1203,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1950.0,Unf,1,352,TA,TA,Y,0,0,,,0,7,2009,WD,Normal,110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,1.0,248,161.0,0.0,0.0,0.0
460,60,FV,75.0,8004,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,Stone,110.0,Gd,TA,PConc,Gd,TA,No,288,832,GasA,Ex,Y,SBrkr,832,1103,0,1935,2,1,3,1,TA,8,Typ,0,,BuiltIn,2009.0,Fin,2,552,TA,TA,Y,0,0,,,0,12,2009,New,Partial,263435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0,0.0,0.0,1.0,150,0.0,0.0,0.0,110.0
461,70,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,None,0.0,Gd,Gd,PConc,Gd,Gd,No,0,560,GasA,Ex,Y,SBrkr,575,560,0,1135,1,0,3,1,Gd,6,Typ,0,,Detchd,1971.0,RFn,2,576,TA,TA,Y,256,0,MnPrv,,0,4,2009,WD,Normal,155000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,350.0,210.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0
